transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales,revenue,weekday,month,year,is_weekend
3268,2023-02-22,Houston,S018,Clothing,Men,C1287,28.58,1,0.0,Credit Card,0,28.58,28.58,28.58,Wednesday,2023-02-01,2023,0
3269,2024-08-08,Seattle,S009,Electronics,Phone,C1003,399.21,2,0.0,Credit Card,0,798.42,798.42,798.42,Thursday,2024-08-01,2024,0
3270,2024-07-11,Seattle,S011,Toys,Action Figures,C1274,25.91,1,0.14,Credit Card,0,25.91,22.2826,22.2826,Thursday,2024-07-01,2024,0
3271,2024-06-08,Los Angeles,S019,Clothing,Men,C1855,33.03,1,0.0,Debit Card,0,33.03,33.03,33.03,Saturday,2024-06-01,2024,1
3272,2023-04-12,Phoenix,S003,Grocery,Beverages,C1051,6.67,4,0.1,Cash,0,26.68,24.012,24.012,Wednesday,2023-04-01,2023,0
3273,2024-02-02,Seattle,S004,Grocery,Snacks,C1466,10.75,5,0.0,Wallet,0,53.75,53.75,53.75,Friday,2024-02-01,2024,0
3274,2023-05-18,Chicago,S015,Electronics,TV,C1745,480.71,1,0.1,Debit Card,0,480.71,432.639,432.639,Thursday,2023-05-01,2023,0
3275,2024-01-22,Seattle,S012,Toys,Puzzles,C1424,26.87,1,0.0,Credit Card,0,26.87,26.87,26.87,Monday,2024-01-01,2024,0
3276,2023-04-21,Miami,S008,Toys,Action Figures,C1828,25.65,1,0.0,Cash,0,25.65,25.65,25.65,Friday,2023-04-01,2023,0
3277,2024-09-05,Los Angeles,S003,Clothing,Women,C1836,40.02,3,0.0,Debit Card,0,120.06,120.06,120.06,Thursday,2024-09-01,2024,0
3278,2023-01-17,New York,S005,Toys,Puzzles,C1712,25.36,2,0.12,Cash,1,50.72,0.0,0.0,Tuesday,2023-01-01,2023,0
3279,2023-07-01,Phoenix,S010,Grocery,Dairy,C1714,5.21,6,0.0,Cash,0,31.26,31.26,31.26,Saturday,2023-07-01,2023,1
3280,2024-06-19,New York,S010,Home,Kitchen,C1421,115.63,4,0.0,Credit Card,0,462.52,462.52,462.52,Wednesday,2024-06-01,2024,0
3281,2024-06-24,New York,S008,Books,Fiction,C1454,20.6,4,0.05,Credit Card,0,82.4,78.28,78.28,Monday,2024-06-01,2024,0
3282,2023-06-20,Chicago,S001,Toys,Puzzles,C1660,29.46,1,0.0,Credit Card,0,29.46,29.46,29.46,Tuesday,2023-06-01,2023,0
3283,2024-02-13,Houston,S004,Clothing,Men,C1187,38.11,2,0.0,Credit Card,0,76.22,76.22,76.22,Tuesday,2024-02-01,2024,0
3284,2024-01-13,Houston,S019,Books,Non-fiction,C1794,16.67,1,0.11,Credit Card,0,16.67,14.8363,14.8363,Saturday,2024-01-01,2024,1
3285,2023-07-07,Phoenix,S017,Toys,Puzzles,C1223,28.74,2,0.0,Credit Card,0,57.48,57.48,57.48,Friday,2023-07-01,2023,0
3286,2023-08-18,Miami,S002,Toys,Puzzles,C1769,26.61,1,0.03,Credit Card,0,26.61,25.8117,25.8117,Friday,2023-08-01,2023,0
3287,2023-04-29,Miami,S006,Books,Comics,C1710,16.94,7,0.0,Cash,0,118.58,118.58,118.58,Saturday,2023-04-01,2023,1
3288,2023-06-05,Houston,S001,Books,Non-fiction,C1817,16.01,1,0.0,Credit Card,1,16.01,0.0,0.0,Monday,2023-06-01,2023,0
3289,2024-04-09,Seattle,S010,Clothing,Men,C1142,42.59,2,0.0,Debit Card,0,85.18,85.18,85.18,Tuesday,2024-04-01,2024,0
3290,2023-04-14,Seattle,S018,Toys,Action Figures,C1783,27.97,3,0.08,Cash,0,83.91,77.1972,77.1972,Friday,2023-04-01,2023,0
3291,2024-08-26,Houston,S001,Toys,Puzzles,C1210,20.75,2,0.06,Credit Card,0,41.5,39.01,39.01,Monday,2024-08-01,2024,0
3292,2024-05-16,Miami,S006,Clothing,Kids,C1015,39.62,1,0.0,Wallet,0,39.62,39.62,39.62,Thursday,2024-05-01,2024,0
3293,2023-06-24,Chicago,S017,Beauty,Makeup,C1082,12.92,2,0.0,Debit Card,0,25.84,25.84,25.84,Saturday,2023-06-01,2023,1
3294,2024-02-25,Chicago,S016,Electronics,Laptop,C1428,462.9,1,0.0,Wallet,0,462.9,462.9,462.9,Sunday,2024-02-01,2024,1
3295,2023-05-14,Miami,S008,Toys,Board Games,C1468,21.22,1,0.0,Wallet,0,21.22,21.22,21.22,Sunday,2023-05-01,2023,1
3296,2024-01-26,Miami,S010,Clothing,Women,C1175,45.33,1,0.0,Credit Card,0,45.33,45.33,45.33,Friday,2024-01-01,2024,0
3297,2024-05-15,Seattle,S019,Clothing,Kids,C1680,24.87,1,0.07,Cash,0,24.87,23.1291,23.1291,Wednesday,2024-05-01,2024,0
3298,2023-02-02,Chicago,S011,Grocery,Dairy,C1115,6.02,1,0.07,Cash,0,6.02,5.5986,5.5986,Thursday,2023-02-01,2023,0
3299,2023-02-24,Houston,S015,Electronics,TV,C1613,394.08,1,0.06,Debit Card,0,394.08,370.4352,370.4352,Friday,2023-02-01,2023,0
3300,2024-06-02,Houston,S007,Electronics,Headphones,C1264,372.03,5,0.0,Debit Card,0,1860.15,1860.15,1860.15,Sunday,2024-06-01,2024,1
3301,2024-09-29,Los Angeles,S008,Clothing,Kids,C1760,23.76,1,0.0,Debit Card,0,23.76,23.76,23.76,Sunday,2024-09-01,2024,1
3302,2023-01-12,New York,S005,Beauty,Makeup,C1694,27.69,4,0.0,Credit Card,0,110.76,110.76,110.76,Thursday,2023-01-01,2023,0
3303,2024-06-11,New York,S014,Toys,Action Figures,C1880,25.67,4,0.0,Credit Card,0,102.68,102.68,102.68,Tuesday,2024-06-01,2024,0
3304,2024-07-08,Seattle,S009,Books,Fiction,C1694,7.15,2,0.02,Cash,0,14.3,14.014,14.014,Monday,2024-07-01,2024,0
3305,2024-01-08,Miami,S002,Electronics,TV,C1666,547.71,1,0.0,Cash,0,547.71,547.71,547.71,Monday,2024-01-01,2024,0
3306,2024-04-28,Seattle,S005,Beauty,Makeup,C1523,28.27,3,0.03,Credit Card,0,84.81,82.2657,82.2657,Sunday,2024-04-01,2024,1
3307,2023-08-16,Miami,S002,Electronics,TV,C1055,435.99,1,0.0,Wallet,0,435.99,435.99,435.99,Wednesday,2023-08-01,2023,0
3308,2024-09-14,Los Angeles,S002,Toys,Board Games,C1208,29.58,2,0.1,Debit Card,0,59.16,53.244,53.244,Saturday,2024-09-01,2024,1
3309,2023-11-03,Seattle,S003,Toys,Board Games,C1411,30.54,6,0.04,Credit Card,0,183.24,175.9104,175.9104,Friday,2023-11-01,2023,0
3310,2024-04-01,Phoenix,S006,Books,Non-fiction,C1852,12.21,2,0.06,Debit Card,0,24.42,22.9548,22.9548,Monday,2024-04-01,2024,0
3311,2023-06-09,New York,S001,Toys,Board Games,C1528,27.13,2,0.0,Debit Card,0,54.26,54.26,54.26,Friday,2023-06-01,2023,0
3312,2023-11-27,Phoenix,S006,Books,Comics,C1478,13.16,1,0.0,Credit Card,0,13.16,13.16,13.16,Monday,2023-11-01,2023,0
3313,2023-08-13,New York,S014,Clothing,Kids,C1115,32.63,1,0.0,Cash,0,32.63,32.63,32.63,Sunday,2023-08-01,2023,1
3314,2024-05-18,New York,S006,Beauty,Haircare,C1415,21.0,2,0.11,Credit Card,0,42.0,37.38,37.38,Saturday,2024-05-01,2024,1
3315,2024-03-31,Chicago,S001,Home,Decor,C1122,158.83,5,0.0,Debit Card,0,794.15,794.15,794.15,Sunday,2024-03-01,2024,1
3316,2023-02-14,Houston,S007,Books,Non-fiction,C1287,20.98,2,0.11,Credit Card,0,41.96,37.3444,37.3444,Tuesday,2023-02-01,2023,0
3317,2023-08-02,Seattle,S006,Books,Non-fiction,C1342,9.57,3,0.0,Debit Card,0,28.71,28.71,28.71,Wednesday,2023-08-01,2023,0
3318,2023-02-28,New York,S003,Home,Furniture,C1753,162.55,2,0.0,Cash,0,325.1,325.1,325.1,Tuesday,2023-02-01,2023,0
3319,2024-09-07,Chicago,S010,Home,Decor,C1897,136.54,1,0.02,Credit Card,1,136.54,0.0,0.0,Saturday,2024-09-01,2024,1
3320,2023-07-14,New York,S005,Home,Kitchen,C1372,154.31,3,0.16,Credit Card,0,462.93,388.8612,388.8612,Friday,2023-07-01,2023,0
3321,2024-05-03,Phoenix,S015,Toys,Action Figures,C1060,24.49,3,0.15,Credit Card,0,73.47,62.4495,62.4495,Friday,2024-05-01,2024,0
3322,2023-06-06,New York,S005,Beauty,Haircare,C1248,24.51,1,0.02,Credit Card,0,24.51,24.0198,24.0198,Tuesday,2023-06-01,2023,0
3323,2024-09-01,Seattle,S010,Electronics,Headphones,C1363,545.99,1,0.05,Cash,0,545.99,518.6905,518.6905,Sunday,2024-09-01,2024,1
3324,2023-08-14,Miami,S003,Books,Comics,C1834,12.46,2,0.0,Credit Card,0,24.92,24.92,24.92,Monday,2023-08-01,2023,0
3325,2024-02-16,Seattle,S001,Home,Kitchen,C1846,113.15,1,0.0,Cash,0,113.15,113.15,113.15,Friday,2024-02-01,2024,0
3326,2023-07-24,Phoenix,S005,Electronics,Headphones,C1895,400.54,1,0.0,Credit Card,0,400.54,400.54,400.54,Monday,2023-07-01,2023,0
3327,2023-03-20,Phoenix,S012,Grocery,Beverages,C1420,7.12,1,0.05,Credit Card,0,7.12,6.764,6.764,Monday,2023-03-01,2023,0
3328,2023-05-04,Houston,S002,Toys,Puzzles,C1826,22.86,1,0.0,Cash,0,22.86,22.86,22.86,Thursday,2023-05-01,2023,0
3329,2024-04-15,Houston,S010,Clothing,Men,C1132,49.02,1,0.03,Credit Card,0,49.02,47.5494,47.5494,Monday,2024-04-01,2024,0
3330,2023-08-06,Miami,S006,Home,Decor,C1051,145.05,1,0.0,Credit Card,0,145.05,145.05,145.05,Sunday,2023-08-01,2023,1
3331,2024-05-30,Chicago,S006,Toys,Action Figures,C1634,32.23,2,0.08,Credit Card,0,64.46,59.3032,59.3032,Thursday,2024-05-01,2024,0
3332,2024-08-24,Houston,S019,Clothing,Women,C1181,28.0,4,0.09,Credit Card,0,112.0,101.92,101.92,Saturday,2024-08-01,2024,1
3333,2023-04-14,Phoenix,S020,Books,Fiction,C1602,13.76,1,0.0,Debit Card,0,13.76,13.76,13.76,Friday,2023-04-01,2023,0
3334,2024-01-28,Phoenix,S008,Home,Kitchen,C1769,97.33,3,0.0,Credit Card,0,291.99,291.99,291.99,Sunday,2024-01-01,2024,1
3335,2024-09-22,Phoenix,S017,Toys,Action Figures,C1507,30.78,1,0.0,Credit Card,0,30.78,30.78,30.78,Sunday,2024-09-01,2024,1
3336,2024-08-30,Houston,S001,Grocery,Dairy,C1252,7.87,2,0.07,Credit Card,0,15.74,14.6382,14.6382,Friday,2024-08-01,2024,0
3337,2024-03-09,Miami,S009,Clothing,Men,C1097,40.62,3,0.09,Debit Card,0,121.86,110.8926,110.8926,Saturday,2024-03-01,2024,1
3338,2023-11-27,Miami,S020,Electronics,Laptop,C1129,392.38,1,0.0,Credit Card,0,392.38,392.38,392.38,Monday,2023-11-01,2023,0
3339,2023-05-23,Los Angeles,S010,Electronics,TV,C1408,462.73,1,0.06,Debit Card,0,462.73,434.9662,434.9662,Tuesday,2023-05-01,2023,0
3340,2024-06-23,New York,S010,Books,Comics,C1677,20.33,2,0.07,Credit Card,0,40.66,37.8138,37.8138,Sunday,2024-06-01,2024,1
3341,2023-10-05,Phoenix,S003,Home,Kitchen,C1121,117.57,3,0.13,Debit Card,0,352.71,306.8577,306.8577,Thursday,2023-10-01,2023,0
3342,2023-08-21,Los Angeles,S005,Books,Comics,C1481,13.57,2,0.04,Debit Card,0,27.14,26.0544,26.0544,Monday,2023-08-01,2023,0
3343,2024-06-12,Seattle,S011,Beauty,Makeup,C1392,18.22,1,0.02,Debit Card,0,18.22,17.8556,17.8556,Wednesday,2024-06-01,2024,0
3344,2024-07-24,Seattle,S005,Grocery,Dairy,C1337,8.49,3,0.0,Debit Card,0,25.47,25.47,25.47,Wednesday,2024-07-01,2024,0
3345,2023-03-31,Phoenix,S006,Home,Kitchen,C1851,103.58,3,0.11,Debit Card,0,310.74,276.5586,276.5586,Friday,2023-03-01,2023,0
3346,2024-05-06,Houston,S014,Clothing,Men,C1637,19.54,4,0.0,Debit Card,0,78.16,78.16,78.16,Monday,2024-05-01,2024,0
3347,2023-07-18,Chicago,S019,Beauty,Makeup,C1836,23.91,3,0.1,Wallet,0,71.73,64.557,64.557,Tuesday,2023-07-01,2023,0
3348,2023-12-28,Phoenix,S005,Electronics,Phone,C1485,473.49,1,0.0,Credit Card,0,473.49,473.49,473.49,Thursday,2023-12-01,2023,0
3349,2024-03-16,Houston,S020,Toys,Puzzles,C1102,26.86,1,0.0,Credit Card,0,26.86,26.86,26.86,Saturday,2024-03-01,2024,1
3350,2023-01-26,Houston,S005,Beauty,Makeup,C1750,16.62,1,0.0,Cash,0,16.62,16.62,16.62,Thursday,2023-01-01,2023,0
3351,2023-01-25,New York,S010,Home,Kitchen,C1502,120.33,1,0.0,Debit Card,0,120.33,120.33,120.33,Wednesday,2023-01-01,2023,0
3352,2024-01-29,New York,S007,Toys,Action Figures,C1633,31.64,1,0.02,Credit Card,1,31.64,0.0,0.0,Monday,2024-01-01,2024,0
3353,2024-05-21,Houston,S016,Toys,Board Games,C1657,22.47,2,0.09,Credit Card,0,44.94,40.8954,40.8954,Tuesday,2024-05-01,2024,0
3354,2023-10-28,New York,S008,Toys,Board Games,C1775,30.02,3,0.0,Debit Card,0,90.06,90.06,90.06,Saturday,2023-10-01,2023,1
3355,2023-12-05,Chicago,S011,Beauty,Makeup,C1762,29.69,1,0.0,Debit Card,0,29.69,29.69,29.69,Tuesday,2023-12-01,2023,0
3356,2023-09-24,Chicago,S017,Toys,Board Games,C1215,29.79,2,0.0,Credit Card,0,59.58,59.58,59.58,Sunday,2023-09-01,2023,1
3357,2024-04-05,Miami,S010,Beauty,Haircare,C1281,27.91,1,0.0,Credit Card,0,27.91,27.91,27.91,Friday,2024-04-01,2024,0
3358,2024-03-31,Miami,S009,Toys,Puzzles,C1026,21.88,2,0.0,Wallet,0,43.76,43.76,43.76,Sunday,2024-03-01,2024,1
3359,2023-12-26,Chicago,S008,Grocery,Dairy,C1005,6.39,2,0.0,Credit Card,0,12.78,12.78,12.78,Tuesday,2023-12-01,2023,0
3360,2023-03-09,Miami,S020,Electronics,TV,C1644,440.1,1,0.09,Wallet,0,440.1,400.491,400.491,Thursday,2023-03-01,2023,0
3361,2024-02-16,Miami,S012,Electronics,TV,C1711,572.49,2,0.05,Debit Card,0,1144.98,1087.731,1087.731,Friday,2024-02-01,2024,0
3362,2024-05-05,Phoenix,S012,Electronics,Headphones,C1360,538.23,1,0.07,Wallet,0,538.23,500.5539,500.5539,Sunday,2024-05-01,2024,1
3363,2023-02-18,Miami,S003,Clothing,Women,C1521,35.79,4,0.15,Credit Card,0,143.16,121.686,121.686,Saturday,2023-02-01,2023,1
3364,2024-07-17,Seattle,S004,Grocery,Beverages,C1266,9.38,1,0.0,Cash,0,9.38,9.38,9.38,Wednesday,2024-07-01,2024,0
3365,2023-04-12,Los Angeles,S008,Clothing,Kids,C1119,44.21,1,0.0,Credit Card,0,44.21,44.21,44.21,Wednesday,2023-04-01,2023,0
3366,2023-08-04,Houston,S001,Electronics,Headphones,C1011,568.91,1,0.0,Cash,0,568.91,568.91,568.91,Friday,2023-08-01,2023,0
3367,2024-03-13,Seattle,S010,Grocery,Produce,C1120,5.42,1,0.0,Wallet,0,5.42,5.42,5.42,Wednesday,2024-03-01,2024,0
3368,2024-07-22,Chicago,S020,Beauty,Makeup,C1559,18.82,2,0.09,Credit Card,0,37.64,34.2524,34.2524,Monday,2024-07-01,2024,0
3369,2024-07-12,Seattle,S007,Clothing,Women,C1403,26.61,2,0.0,Cash,0,53.22,53.22,53.22,Friday,2024-07-01,2024,0
3370,2023-06-08,New York,S008,Clothing,Women,C1840,33.78,2,0.0,Credit Card,0,67.56,67.56,67.56,Thursday,2023-06-01,2023,0
3371,2024-05-03,Seattle,S001,Books,Non-fiction,C1546,13.8,1,0.0,Credit Card,0,13.8,13.8,13.8,Friday,2024-05-01,2024,0
3372,2023-08-30,Phoenix,S011,Electronics,TV,C1289,636.4,2,0.0,Debit Card,0,1272.8,1272.8,1272.8,Wednesday,2023-08-01,2023,0
3373,2023-01-05,Chicago,S008,Grocery,Beverages,C1135,9.88,1,0.05,Wallet,0,9.88,9.386,9.386,Thursday,2023-01-01,2023,0
3374,2024-08-18,Houston,S010,Grocery,Dairy,C1515,5.86,3,0.0,Wallet,0,17.58,17.58,17.58,Sunday,2024-08-01,2024,1
3375,2023-12-27,Miami,S014,Toys,Board Games,C1517,21.7,3,0.0,Debit Card,0,65.1,65.1,65.1,Wednesday,2023-12-01,2023,0
3376,2024-04-03,New York,S020,Home,Furniture,C1695,151.93,5,0.0,Debit Card,0,759.65,759.65,759.65,Wednesday,2024-04-01,2024,0
3377,2023-09-05,Phoenix,S010,Beauty,Skincare,C1080,30.31,1,0.06,Debit Card,0,30.31,28.4914,28.4914,Tuesday,2023-09-01,2023,0
3378,2024-07-19,Miami,S013,Toys,Board Games,C1098,32.56,1,0.18,Credit Card,0,32.56,26.6992,26.6992,Friday,2024-07-01,2024,0
3379,2024-02-26,New York,S011,Home,Kitchen,C1246,123.01,3,0.02,Credit Card,0,369.03,361.6494,361.6494,Monday,2024-02-01,2024,0
3380,2023-01-15,Houston,S002,Grocery,Beverages,C1817,10.36,4,0.0,Wallet,0,41.44,41.44,41.44,Sunday,2023-01-01,2023,1
3381,2024-07-26,Los Angeles,S008,Clothing,Women,C1694,28.93,2,0.07,Credit Card,0,57.86,53.8098,53.8098,Friday,2024-07-01,2024,0
3382,2023-05-02,Seattle,S009,Grocery,Beverages,C1743,7.3,2,0.0,Cash,0,14.6,14.6,14.6,Tuesday,2023-05-01,2023,0
3383,2023-10-04,Seattle,S005,Books,Fiction,C1081,18.41,1,0.0,Credit Card,0,18.41,18.41,18.41,Wednesday,2023-10-01,2023,0
3384,2024-07-11,New York,S020,Clothing,Women,C1746,31.72,3,0.0,Credit Card,0,95.16,95.16,95.16,Thursday,2024-07-01,2024,0
3385,2024-03-28,Houston,S013,Toys,Board Games,C1893,25.42,1,0.0,Credit Card,0,25.42,25.42,25.42,Thursday,2024-03-01,2024,0
3386,2024-01-25,Phoenix,S013,Electronics,Headphones,C1237,325.62,1,0.0,Credit Card,0,325.62,325.62,325.62,Thursday,2024-01-01,2024,0
3387,2023-10-21,Seattle,S018,Grocery,Dairy,C1132,4.83,2,0.04,Cash,0,9.66,9.2736,9.2736,Saturday,2023-10-01,2023,1
3388,2024-07-27,New York,S007,Toys,Action Figures,C1410,23.42,5,0.1,Wallet,0,117.1,105.39,105.39,Saturday,2024-07-01,2024,1
3389,2024-08-20,Chicago,S002,Toys,Puzzles,C1244,22.98,2,0.0,Credit Card,0,45.96,45.96,45.96,Tuesday,2024-08-01,2024,0
3390,2024-03-21,Seattle,S017,Books,Fiction,C1662,20.91,4,0.0,Credit Card,1,83.64,0.0,0.0,Thursday,2024-03-01,2024,0
3391,2023-07-29,Phoenix,S019,Electronics,Phone,C1880,603.13,3,0.11,Credit Card,0,1809.39,1610.3571,1610.3571,Saturday,2023-07-01,2023,1
3392,2024-08-12,Chicago,S002,Beauty,Makeup,C1242,17.7,5,0.0,Credit Card,0,88.5,88.5,88.5,Monday,2024-08-01,2024,0
3393,2023-10-29,Phoenix,S009,Grocery,Snacks,C1705,7.45,1,0.03,Wallet,0,7.45,7.2265,7.2265,Sunday,2023-10-01,2023,1
3394,2023-08-11,Phoenix,S015,Books,Comics,C1375,16.5,3,0.01,Credit Card,0,49.5,49.005,49.005,Friday,2023-08-01,2023,0
3395,2023-01-03,Chicago,S013,Electronics,Phone,C1638,345.04,1,0.0,Credit Card,0,345.04,345.04,345.04,Tuesday,2023-01-01,2023,0
3396,2024-06-01,Houston,S012,Beauty,Haircare,C1302,24.28,1,0.0,Credit Card,0,24.28,24.28,24.28,Saturday,2024-06-01,2024,1
3397,2023-04-03,Seattle,S019,Home,Furniture,C1326,135.7,2,0.05,Debit Card,0,271.4,257.83,257.83,Monday,2023-04-01,2023,0
3398,2024-06-03,Seattle,S010,Grocery,Snacks,C1526,7.03,4,0.02,Debit Card,0,28.12,27.5576,27.5576,Monday,2024-06-01,2024,0
3399,2024-03-03,New York,S018,Clothing,Women,C1356,26.38,1,0.0,Debit Card,0,26.38,26.38,26.38,Sunday,2024-03-01,2024,1
3400,2024-05-07,Miami,S010,Beauty,Haircare,C1407,15.92,2,0.0,Credit Card,0,31.84,31.84,31.84,Tuesday,2024-05-01,2024,0
3401,2023-08-23,Miami,S012,Home,Furniture,C1505,147.07,3,0.0,Credit Card,0,441.21,441.21,441.21,Wednesday,2023-08-01,2023,0
3402,2024-09-11,Houston,S001,Home,Kitchen,C1105,83.56,4,0.0,Cash,0,334.24,334.24,334.24,Wednesday,2024-09-01,2024,0
3403,2023-06-10,Houston,S001,Toys,Board Games,C1303,33.26,1,0.0,Debit Card,0,33.26,33.26,33.26,Saturday,2023-06-01,2023,1
3404,2023-11-27,Houston,S001,Home,Furniture,C1361,96.01,3,0.0,Credit Card,0,288.03,288.03,288.03,Monday,2023-11-01,2023,0
3405,2023-11-29,New York,S003,Grocery,Snacks,C1697,11.26,4,0.11,Credit Card,0,45.04,40.0856,40.0856,Wednesday,2023-11-01,2023,0
3406,2023-02-19,Seattle,S003,Toys,Puzzles,C1828,29.95,2,0.13,Credit Card,0,59.9,52.113,52.113,Sunday,2023-02-01,2023,1
3407,2024-06-06,Houston,S019,Electronics,Headphones,C1132,443.26,3,0.13,Credit Card,0,1329.78,1156.9086,1156.9086,Thursday,2024-06-01,2024,0
3408,2024-05-06,Phoenix,S011,Grocery,Beverages,C1580,7.36,1,0.01,Debit Card,0,7.36,7.2864,7.2864,Monday,2024-05-01,2024,0
3409,2024-08-04,Seattle,S012,Home,Furniture,C1696,120.57,2,0.0,Debit Card,0,241.14,241.14,241.14,Sunday,2024-08-01,2024,1
3410,2023-09-29,Houston,S019,Electronics,Headphones,C1740,498.83,3,0.0,Debit Card,0,1496.49,1496.49,1496.49,Friday,2023-09-01,2023,0
3411,2024-08-02,Miami,S017,Books,Comics,C1544,18.78,2,0.02,Wallet,0,37.56,36.8088,36.8088,Friday,2024-08-01,2024,0
3412,2023-09-09,Miami,S013,Clothing,Men,C1439,35.55,5,0.07,Cash,0,177.75,165.3075,165.3075,Saturday,2023-09-01,2023,1
3413,2024-07-13,Chicago,S011,Books,Comics,C1506,15.7,2,0.12,Debit Card,0,31.4,27.632,27.632,Saturday,2024-07-01,2024,1
3414,2023-03-31,Phoenix,S001,Grocery,Beverages,C1050,9.0,1,0.0,Wallet,0,9.0,9.0,9.0,Friday,2023-03-01,2023,0
3415,2024-03-21,Seattle,S016,Beauty,Haircare,C1820,18.6,1,0.0,Debit Card,0,18.6,18.6,18.6,Thursday,2024-03-01,2024,0
3416,2023-11-28,New York,S004,Clothing,Men,C1167,36.57,1,0.04,Credit Card,0,36.57,35.1072,35.1072,Tuesday,2023-11-01,2023,0
3417,2023-05-19,Chicago,S007,Beauty,Skincare,C1706,23.91,2,0.0,Debit Card,0,47.82,47.82,47.82,Friday,2023-05-01,2023,0
3418,2023-12-23,Seattle,S005,Home,Decor,C1881,144.59,2,0.0,Credit Card,0,289.18,289.18,289.18,Saturday,2023-12-01,2023,1
3419,2024-08-23,Phoenix,S005,Grocery,Snacks,C1781,9.83,2,0.03,Credit Card,0,19.66,19.0702,19.0702,Friday,2024-08-01,2024,0
3420,2023-10-01,Houston,S013,Clothing,Kids,C1668,44.21,3,0.0,Credit Card,0,132.63,132.63,132.63,Sunday,2023-10-01,2023,1
3421,2023-01-19,Chicago,S020,Books,Fiction,C1229,11.56,7,0.0,Cash,0,80.92,80.92,80.92,Thursday,2023-01-01,2023,0
3422,2023-11-07,New York,S005,Home,Decor,C1186,127.22,1,0.16,Credit Card,0,127.22,106.8648,106.8648,Tuesday,2023-11-01,2023,0
3423,2023-06-03,New York,S003,Toys,Action Figures,C1193,26.25,4,0.06,Cash,0,105.0,98.7,98.7,Saturday,2023-06-01,2023,1
3424,2024-01-25,Los Angeles,S005,Home,Kitchen,C1506,116.94,5,0.0,Debit Card,0,584.7,584.7,584.7,Thursday,2024-01-01,2024,0
3425,2023-09-17,Phoenix,S001,Beauty,Makeup,C1494,21.19,2,0.06,Credit Card,0,42.38,39.8372,39.8372,Sunday,2023-09-01,2023,1
3426,2024-09-11,Miami,S009,Books,Non-fiction,C1129,17.23,2,0.0,Credit Card,0,34.46,34.46,34.46,Wednesday,2024-09-01,2024,0
3427,2024-07-24,Los Angeles,S014,Clothing,Kids,C1623,27.52,1,0.0,Credit Card,0,27.52,27.52,27.52,Wednesday,2024-07-01,2024,0
3428,2023-05-05,New York,S001,Electronics,TV,C1807,410.58,1,0.09,Credit Card,0,410.58,373.6278,373.6278,Friday,2023-05-01,2023,0
3429,2023-12-20,Chicago,S014,Books,Comics,C1797,13.54,1,0.1,Credit Card,0,13.54,12.186,12.186,Wednesday,2023-12-01,2023,0
3430,2023-09-30,Houston,S007,Home,Furniture,C1424,81.75,1,0.0,Debit Card,0,81.75,81.75,81.75,Saturday,2023-09-01,2023,1
3431,2024-09-10,Houston,S013,Grocery,Beverages,C1028,7.35,4,0.0,Credit Card,0,29.4,29.4,29.4,Tuesday,2024-09-01,2024,0
3432,2023-09-02,Los Angeles,S002,Home,Kitchen,C1816,83.29,5,0.13,Debit Card,0,416.45,362.3115,362.3115,Saturday,2023-09-01,2023,1
3433,2024-03-25,Phoenix,S010,Home,Decor,C1294,99.8,2,0.06,Cash,0,199.6,187.624,187.624,Monday,2024-03-01,2024,0
3434,2023-09-04,Miami,S010,Books,Fiction,C1135,18.95,1,0.0,Credit Card,0,18.95,18.95,18.95,Monday,2023-09-01,2023,0
3435,2024-06-03,Miami,S014,Toys,Puzzles,C1518,27.55,1,0.09,Credit Card,0,27.55,25.0705,25.0705,Monday,2024-06-01,2024,0
3436,2023-05-21,Phoenix,S001,Beauty,Haircare,C1850,30.71,3,0.0,Cash,0,92.13,92.13,92.13,Sunday,2023-05-01,2023,1
3437,2023-12-28,Houston,S007,Beauty,Makeup,C1678,29.59,6,0.0,Debit Card,0,177.54,177.54,177.54,Thursday,2023-12-01,2023,0
3438,2023-01-08,Houston,S009,Toys,Action Figures,C1072,28.63,3,0.09,Credit Card,0,85.89,78.1599,78.1599,Sunday,2023-01-01,2023,1
3439,2024-04-22,Houston,S019,Home,Furniture,C1535,122.74,1,0.0,Wallet,0,122.74,122.74,122.74,Monday,2024-04-01,2024,0
3440,2023-12-18,Phoenix,S016,Books,Comics,C1858,12.4,1,0.0,Credit Card,0,12.4,12.4,12.4,Monday,2023-12-01,2023,0
3441,2024-05-09,Miami,S003,Grocery,Beverages,C1035,7.97,1,0.0,Debit Card,0,7.97,7.97,7.97,Thursday,2024-05-01,2024,0
3442,2024-08-28,Los Angeles,S001,Beauty,Haircare,C1611,26.06,6,0.0,Debit Card,0,156.36,156.36,156.36,Wednesday,2024-08-01,2024,0
3443,2024-03-02,Houston,S014,Grocery,Snacks,C1130,7.79,2,0.11,Credit Card,0,15.58,13.8662,13.8662,Saturday,2024-03-01,2024,1
3444,2023-02-08,Houston,S004,Home,Furniture,C1160,122.2,1,0.0,Debit Card,0,122.2,122.2,122.2,Wednesday,2023-02-01,2023,0
3445,2024-08-15,Phoenix,S003,Books,Fiction,C1337,16.7,4,0.0,Debit Card,0,66.8,66.8,66.8,Thursday,2024-08-01,2024,0
